month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2024-04,New Jersey,0,0,9478,3838,813,0,0,0,0,0,0,0,0,1,0,0,0,0,78,67,6,2,0,0,14283
2024-04,New Mexico,909,0,6734,4210,592,428,0,2,4,1,347,273,2,68,0,0,0,0,109,52,3,4,0,0,13738
2024-04,New York,3393,2170,11427,10722,991,420,0,0,0,0,49,48,13,77,115,3,26,0,395,296,40,8,12,1,30206
2024-04,North Carolina,17581,268,22171,10063,1264,887,0,10,4,0,2034,943,15,815,105,0,4,0,31,13,2,1,0,0,56211
2024-04,North Dakota,513,8581,1950,2736,159,115,0,0,1,1,47,66,0,6,1,0,0,0,1,5,0,0,1,0,14183
2024-04,Ohio,7644,1313,22461,14291,1782,1305,0,5,2,4,1317,480,10,254,121,13,0,0,9,12,4,0,1,0,51028
2024-04,Oklahoma,2212,16,11547,8021,1504,915,0,8,1,0,1522,879,13,92,7,0,0,0,9,13,2,3,1,0,26765
2024-04,Oregon,5426,287,18615,14618,2237,14,1,0,0,0,1,0,0,192,31,3,0,0,566,453,41,0,0,0,42485
2024-04,Pennsylvania,30589,2,40257,20784,74,0,238,0,0,0,0,0,0,852,115,0,0,0,0,0,0,0,0,0,92911
2024-04,Puerto Rico,0,0,4034,351,73,58,0,1,0,0,34,8,0,3,0,0,0,0,942,103,5,9,2,0,5623
2024-04,Rhode Island,0,0,1168,636,91,156,0,0,0,0,0,0,1,23,20,4,0,0,20,6,0,0,0,0,2125
2024-04,South Carolina,9018,507,11776,4917,833,414,0,0,1,0,746,287,9,277,15,2,0,0,7,4,2,0,0,0,28815
2024-04,South Dakota,1009,2,1871,2553,170,110,0,0,0,0,73,77,1,25,5,7,0,0,5,17,5,1,0,0,5931
2024-04,Tennessee,4739,11730,23929,14218,1479,0,0,25,7,0,834,313,0,84,7,0,0,0,0,0,0,0,0,0,57365
2024-04,Texas,33708,0,56121,27759,4215,2700,1,20,11,4,6581,2451,83,216,18,0,0,0,34,23,3,1,1,0,133950
2024-04,Utah,13763,74152,4961,4107,909,1,0,4,6,1,206,165,0,189,25,38,0,0,0,0,0,0,0,0,98527
2024-04,Vermont,0,0,1265,1708,113,124,0,1,2,0,13,17,1,18,7,0,0,0,1,2,0,0,0,0,3272
2024-04,Virgin Islands,153,20,49,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,238
2024-04,Virginia,445,115,22264,13975,3577,0,0,0,0,0,0,0,0,602,62,1,0,0,0,0,0,0,0,0,41041
2024-04,Washington,14529,432,11705,5779,446,22,28,2,0,0,512,265,5,836,112,17,0,0,610,360,42,19,20,0,35741
2024-04,West Virginia,2618,214,4676,5284,300,356,0,3,1,2,629,506,1,40,2,7,0,0,7,8,2,0,1,0,14657
2024-04,Wisconsin,12301,774,16545,14648,1064,61,0,0,0,2,182,151,18,160,36,3,0,0,0,2,0,0,0,0,45947
2024-04,Wyoming,696,22,2486,2323,217,154,12,0,0,0,138,122,4,69,5,0,0,0,2,1,0,0,0,0,6251
2024-03,Alabama,14565,249,20577,14107,1414,1153,0,4,4,1,2331,1008,17,42,0,0,0,0,47,12,2,0,3,0,55536
2024-03,Alaska,61,175,3142,2704,374,237,0,1,0,0,144,72,1,29,13,0,0,0,1,1,0,0,0,0,6955
2024-03,Arizona,5705,946,21393,10751,1980,1166,0,4,3,2,1475,517,15,252,22,0,0,0,6,1,0,0,1,0,44239
2024-03,Arkansas,2522,184,8351,6354,604,556,9,4,4,0,1161,873,2,2,0,0,0,0,11,9,1,0,0,0,20647
2024-03,California,30203,13943,44452,20843,3754,0,0,0,5,2,740,441,20,2106,1247,73,0,0,8305,3769,591,24,21,0,130539
2024-03,Colorado,8954,10,20635,15345,2930,2856,0,0,0,0,0,0,0,230,42,2,0,0,0,0,0,0,0,0,51004
2024-03,Connecticut,11689,562,6328,2507,363,0,0,0,0,0,0,0,0,0,0,0,0,0,72,56,7,0,0,0,21584
2024-03,Delaware,966,0,3104,1189,164,132,0,0,0,0,23,17,0,51,0,0,0,0,52,11,0,0,1,0,5710
2024-03,District of Columbia,850,0,274,12,1,2,7,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1196
2024-03,Florida,11706,0,62233,25007,5785,3527,0,7,1,2,4079,949,7,1595,120,3,0,0,248,172,68,52,42,0,115603
2024-03,Georgia,13430,0,20993,10826,1151,989,0,11,9,0,2218,900,15,140,4,0,0,0,9,4,0,1,0,0,50700
2024-03,Guam,0,0,170,74,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
2024-03,Hawaii,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1002
2024-03,Idaho,8991,246,6004,5292,653,382,0,2,3,0,311,278,2,73,7,2,0,0,5,9,0,0,0,0,22260
2024-03,Illinois,17632,197488,30898,12061,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259369
2024-03,Indiana,445,25781,24548,14227,2066,1221,0,0,2,0,854,403,26,84,8,0,0,0,33,21,2,5,0,0,69726
2024-03,Iowa,4649,9184,3891,3729,256,142,1,0,0,0,45,34,4,92,19,3,0,0,6,2,0,0,0,0,22057
2024-03,Kansas,1424,4,7048,5644,684,509,0,0,1,0,485,228,3,110,14,0,0,0,7,8,0,0,0,0,16169
2024-03,Kentucky,812,292768,12159,9861,795,845,8,4,0,0,1590,867,5,41,7,0,0,0,20,29,2,1,0,0,319814
2024-03,Louisiana,1256,1,13915,6857,867,708,0,3,1,1,977,494,13,2,0,0,0,0,6,9,3,0,0,0,25113
2024-03,Maine,563,1,4490,3825,399,263,3,1,0,0,48,58,0,24,7,3,0,0,3,1,0,0,0,0,9689
2024-03,Mariana Islands,0,0,12,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2024-03,Maryland,9914,76,8711,6472,162,4,0,1,0,0,162,94,1,54,14,5,0,0,0,12,0,0,0,1,25683
2024-03,Massachusetts,12087,2,6816,3470,2394,406,10,1,0,0,9,21,0,1,0,0,0,0,65,54,7,0,1,0,25344
2024-03,Michigan,28617,8105,20559,18654,2095,894,199,0,2,1,35,269,10,975,61,169,0,0,23,17,1,2,2,1,80691
2024-03,Minnesota,15926,44355,13060,12912,1312,748,0,1,2,0,197,194,3,109,25,16,0,0,29,22,3,0,1,0,88915
2024-03,Mississippi,2280,0,9939,7037,525,459,0,4,3,0,1529,727,2,9,3,0,0,0,4,6,0,0,1,0,22528
2024-03,Missouri,1884,279,21199,16496,2047,1515,0,10,7,1,1255,647,11,391,26,3,0,0,40,26,6,1,0,0,45844
2024-03,Montana,1273,0,4636,4846,384,450,3,0,2,0,378,428,1,45,22,5,0,0,2,7,1,0,0,0,12483
2024-03,Nebraska,4686,192,206,1785,27,9,0,0,0,0,4,22,0,70,7,0,0,0,0,1,0,0,0,0,7009
2024-03,Nevada,3227,0,5747,2626,445,397,0,0,0,0,299,76,0,1,0,0,0,0,442,158,25,0,0,0,13443
2024-03,New Hampshire,1546,7,8807,3453,778,1,35,1,4,4,0,1,0,118,8,7,0,0,0,0,0,0,0,0,14770
2024-03,New Jersey,0,0,9470,4171,854,0,0,0,0,0,0,0,0,0,0,0,0,0,93,57,9,1,1,0,14656
2024-03,New Mexico,603,0,7757,4573,668,448,3,5,4,0,423,400,2,36,0,0,0,0,91,40,3,0,0,0,15056
2024-03,New York,3057,2261,11481,11595,1043,393,0,0,0,0,76,59,7,71,86,1,21,3,457,407,32,8,6,1,31065
2024-03,North Carolina,16412,227,28844,12787,1561,1158,0,7,6,1,2414,1004,21,799,120,0,0,0,40,10,0,1,1,0,65413
2024-03,North Dakota,353,7,2455,3198,176,146,0,0,0,0,67,106,1,8,7,0,0,0,1,7,1,0,0,0,6533
2024-03,Ohio,8682,1779,29043,17882,2108,1562,0,5,2,2,1583,501,15,319,69,14,0,0,8,12,1,0,1,0,63588
2024-03,Oklahoma,2405,45,13352,9084,1505,1002,1,6,2,0,1806,973,13,86,4,0,0,0,14,15,3,1,2,0,30319
2024-03,Oregon,6009,281,20813,16195,2503,3,9,0,0,0,6,3,0,190,39,2,0,0,731,603,53,0,0,0,47440
2024-03,Pennsylvania,32351,0,50658,25751,39,0,295,0,0,0,0,0,0,801,94,1,0,0,0,0,0,0,0,0,109990
2024-03,Puerto Rico,0,0,3869,383,42,39,0,0,1,0,42,11,0,0,0,0,0,0,916,84,11,3,0,0,5401
2024-03,Rhode Island,0,0,1370,762,151,176,0,0,0,0,2,1,0,14,12,5,0,0,19,15,2,0,0,0,2529
2024-03,South Carolina,10070,419,16949,6952,1066,577,0,2,1,1,908,346,6,217,21,9,0,0,11,10,1,0,0,0,37566
2024-03,South Dakota,1060,4,2369,3064,166,133,0,0,1,0,94,93,1,18,3,0,0,0,9,33,1,0,0,0,7049
2024-03,Tennessee,4588,8888,28486,17285,1750,0,0,33,14,0,988,360,0,110,2,0,0,0,0,0,0,0,0,0,62504
2024-03,Texas,37731,0,67683,32652,4862,3397,11,22,12,2,8177,3146,93,224,10,0,0,0,34,33,6,0,1,0,158096
2024-03,Utah,14361,54673,6189,5351,945,0,0,3,5,0,240,197,1,276,49,41,0,0,0,0,0,0,0,0,82331
2024-03,Vermont,0,0,1822,1875,134,125,3,5,3,1,14,11,3,11,9,1,0,0,3,3,0,0,0,0,4023
2024-03,Virgin Islands,120,29,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,193
2024-03,Virginia,438,133,27048,16834,4357,0,0,0,0,0,0,0,0,544,79,1,0,0,0,0,0,0,0,0,49434
2024-03,Washington,15630,508,13655,6899,522,21,31,2,0,0,616,377,4,633,93,17,0,0,745,424,55,29,21,2,40284
2024-03,West Virginia,3343,247,6186,6376,368,458,0,3,0,0,794,626,3,28,2,4,0,0,4,8,1,0,0,0,18451
2024-03,Wisconsin,13953,753,19847,16709,1167,77,0,0,0,5,181,196,25,131,21,4,0,0,0,1,0,0,0,0,53070
2024-03,Wyoming,657,17,2772,2528,209,166,10,0,0,0,129,121,1,55,3,0,0,0,3,5,2,0,0,0,6678
2024-02,Alabama,12517,224,19460,13396,1331,1165,0,13,9,0,2946,1150,20,49,0,0,0,0,15,14,2,0,1,0,52312
2024-02,Alaska,62,88,2389,1950,280,201,0,0,0,0,122,63,1,32,11,0,0,0,0,1,0,0,0,0,5200
2024-02,Arizona,7029,784,19510,10017,1793,1150,0,2,0,1,1562,552,11,285,19,0,0,0,8,3,1,0,0,1,42728
2024-02,Arkansas,2379,194,8129,6348,564,625,4,11,2,1,1430,1001,2,0,1,0,0,0,9,12,4,1,2,0,20719
2024-02,California,29972,11932,43666,18501,3653,0,0,5,1,1,879,497,41,1477,751,97,0,0,7797,3483,650,45,15,0,123463
2024-02,Colorado,8132,9,16240,10343,1785,1956,0,0,0,0,0,0,0,324,35,0,0,0,0,0,0,0,0,0,38824
2024-02,Connecticut,10850,488,5843,2185,304,0,0,0,0,0,0,0,0,0,0,0,0,0,64,32,4,0,0,0,19770
2024-02,Delaware,862,0,2042,1144,144,87,0,0,0,0,32,9,1,68,0,0,0,0,44,7,0,0,0,0,4440
2024-02,District of Columbia,956,0,259,14,2,5,6,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,1305
2024-02,Florida,11122,0,61970,25567,5861,3513,0,8,1,0,5094,1210,8,1549,112,3,0,0,260,198,47,43,38,1,116605
2024-02,Georgia,13992,0,19887,10017,1098,1075,0,12,7,0,2852,1013,16,111,6,0,0,0,15,10,3,0,0,0,50114
2024-02,Guam,0,0,129,62,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
2024-02,Hawaii,1008,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1012
2024-02,Idaho,4547,199,5463,4657,638,356,0,2,0,1,320,290,3,86,10,5,0,0,9,13,1,1,0,0,16601
2024-02,Illinois,42181,163355,30147,12033,1050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248767
2024-02,Indiana,403,22250,22259,12743,1914,1221,1,1,3,0,1160,415,17,93,6,0,0,0,35,18,2,2,1,0,62544
2024-02,Iowa,3992,8145,3422,3122,193,130,8,0,0,0,48,43,4,77,16,2,0,0,3,3,1,0,0,0,19209
2024-02,Kansas,1304,3,7298,5643,677,550,0,2,3,0,606,266,5,77,13,1,0,0,7,11,0,0,0,0,16466
2024-02,Kentucky,843,294377,12031,9105,722,968,8,9,4,0,2011,1135,7,41,8,0,0,0,12,16,3,0,0,0,321300
2024-02,Louisiana,1590,13,11176,6805,714,648,1,7,2,0,1241,602,7,2,0,0,0,0,17,14,3,0,0,0,22842
2024-02,Maine,553,16,4539,3495,344,285,0,0,1,0,79,61,1,21,6,0,0,0,5,3,0,0,0,0,9409
2024-02,Mariana Islands,0,0,13,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2024-02,Maryland,9852,51,8630,5909,151,9,0,4,0,0,148,104,3,83,28,5,0,0,0,31,2,0,0,0,25010
2024-02,Massachusetts,11359,1,5643,3291,2400,415,4,0,0,2,20,20,2,2,0,0,0,0,40,38,10,1,1,0,23249
2024-02,Michigan,24420,6644,20548,17407,2284,949,112,0,2,0,29,286,6,419,38,99,0,0,20,10,2,2,1,0,73278
2024-02,Minnesota,14109,35547,11117,10395,1157,636,0,0,0,1,200,201,2,102,17,8,0,0,27,18,0,0,0,0,73537
2024-02,Mississippi,2415,0,9859,6665,489,552,0,9,9,0,1950,909,5,9,2,0,0,0,3,2,0,0,0,0,22878
2024-02,Missouri,1248,331,20055,15320,2044,1431,0,7,3,0,1566,773,11,369,26,2,0,0,72,37,1,2,2,0,43300
2024-02,Montana,1243,0,3966,3929,350,405,7,3,3,0,421,462,4,39,13,2,0,0,6,8,0,0,0,0,10861
2024-02,Nebraska,4764,233,168,1751,29,7,0,0,0,0,2,27,0,61,13,4,0,0,0,1,0,0,0,0,7060
2024-02,Nevada,2392,0,5420,2466,396,379,0,1,0,0,350,91,0,1,0,0,0,0,387,136,12,0,0,0,12031
2024-02,New Hampshire,1219,4,8559,3039,709,0,64,0,4,0,0,4,0,122,12,5,0,0,0,0,0,0,0,0,13741
2024-02,New Jersey,0,0,8636,4163,899,0,0,0,0,0,0,0,0,0,0,0,0,0,88,70,9,1,1,0,13867
2024-02,New Mexico,875,0,7728,4763,716,514,1,1,3,0,607,480,0,53,0,0,0,0,112,49,4,0,1,1,15908
2024-02,New York,2739,2865,10823,10599,1108,325,0,0,0,0,73,44,18,64,84,0,20,2,412,311,32,5,14,1,29539
2024-02,North Carolina,17622,410,28099,12371,1424,1157,0,26,7,3,3180,1288,22,848,122,4,0,0,44,13,2,0,1,0,66643
2024-02,North Dakota,367,11,2057,2526,181,144,0,1,0,0,68,55,1,3,0,0,0,0,4,3,1,0,0,0,5422
2024-02,Ohio,7624,1867,27308,15419,2014,1557,0,2,2,3,2131,672,9,270,78,11,0,0,13,10,3,0,0,0,58993
2024-02,Oklahoma,2222,37,13265,9140,1435,1168,0,8,4,1,2079,1167,6,77,4,3,0,0,11,29,7,1,6,0,30670
2024-02,Oregon,5405,263,14138,10594,1554,11,2,0,0,0,2,1,0,177,52,1,0,0,530,431,34,0,0,0,33195
2024-02,Pennsylvania,29488,0,43625,22257,49,0,237,0,0,0,0,0,0,768,91,2,0,0,0,0,0,0,0,0,96517
2024-02,Puerto Rico,0,0,3395,285,47,46,0,0,0,0,39,5,2,0,0,0,0,0,881,80,5,1,0,0,4786
2024-02,Rhode Island,0,0,1203,672,80,153,0,0,0,0,1,0,0,16,16,5,0,0,15,7,0,1,1,0,2170
2024-02,South Carolina,9470,411,12162,6157,798,530,1,7,4,0,1126,398,5,200,11,6,0,0,2,5,6,0,0,0,31299
2024-02,South Dakota,1035,1,2186,2665,165,129,2,0,2,0,108,95,1,5,4,1,0,0,4,10,2,0,0,0,6415
2024-02,Tennessee,4436,6580,29244,17197,1787,0,1,45,11,0,1332,496,0,96,8,0,0,0,0,0,0,0,0,0,61233
2024-02,Texas,31331,0,63869,31730,4617,3474,5,20,9,1,9981,3587,94,172,6,0,0,0,44,21,8,2,1,0,148972
2024-02,Utah,11829,50486,5319,4602,947,0,0,2,7,0,284,228,1,256,36,35,0,0,0,0,0,0,0,0,74032
2024-02,Vermont,0,0,1810,1682,122,117,1,3,4,0,4,9,3,2,1,0,0,0,5,0,0,0,0,0,3763
2024-02,Virgin Islands,137,17,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,222
2024-02,Virginia,409,183,26310,16503,4305,0,0,0,0,0,0,0,0,488,52,0,0,0,0,0,0,0,0,0,48250
2024-02,Washington,14314,473,12001,5854,487,14,38,0,1,0,673,343,6,654,101,18,0,0,666,336,49,27,24,1,36080
2024-02,West Virginia,2693,168,5660,5525,333,573,3,3,1,0,974,750,2,9,3,3,0,0,8,5,0,0,0,0,16713
2024-02,Wisconsin,13722,740,17415,13632,1028,93,0,0,0,2,216,190,16,137,20,3,0,0,0,0,0,0,0,0,47214
2024-02,Wyoming,465,14,2284,2151,256,174,5,2,1,0,131,126,7,61,4,0,0,0,4,2,0,0,0,0,5687
2024-01,Alabama,12693,167,16299,13515,1440,960,2,6,4,1,1975,847,17,50,0,0,0,0,11,9,1,1,1,1,48000
2024-01,Alaska,169,38,2019,1742,333,182,0,0,0,0,106,58,0,49,15,0,0,0,0,1,0,0,0,0,4712
2024-01,Arizona,5997,730,18147,9829,1886,1053,0,6,2,0,1251,479,12,317,32,1,0,0,9,7,0,2,0,0,39760
2024-01,Arkansas,1597,621,5986,6506,595,452,4,6,6,0,935,646,6,1,0,0,0,0,3,7,3,0,1,0,17375
2024-01,California,31808,12575,41266,18039,3760,0,0,0,2,0,763,515,74,2129,952,311,0,0,7534,3759,609,47,22,1,124166
2024-01,Colorado,7592,9,14796,9590,1661,1636,0,0,0,0,0,0,0,334,37,0,0,0,0,0,0,0,0,0,35655
2024-01,Connecticut,10205,615,5398,2167,285,0,1,0,0,0,0,0,0,0,0,0,0,0,65,48,0,0,0,0,18784
2024-01,Delaware,852,0,2083,1147,123,93,0,0,0,0,18,13,0,99,0,0,0,0,37,8,0,0,1,0,4474
2024-01,District of Columbia,1141,0,278,11,0,6,33,0,0,0,0,0,0,3,0,40,0,0,0,0,0,0,0,0,1512
2024-01,Florida,10837,0,60122,26324,5881,3321,1,2,1,0,3620,852,8,1524,108,7,0,0,338,192,63,66,46,0,113313
2024-01,Georgia,14974,0,16624,10426,1251,837,0,7,7,0,2038,741,21,95,8,0,0,0,11,8,3,0,1,0,47052
2024-01,Guam,0,0,135,60,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
2024-01,Hawaii,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1111
2024-01,Idaho,7727,247,4642,4214,677,284,0,1,2,0,272,241,3,74,12,9,0,0,7,8,2,1,0,0,18423
2024-01,Illinois,202066,0,23697,10299,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237003
2024-01,Indiana,362,24089,19067,12421,2134,1073,0,2,2,1,791,312,25,80,4,0,0,0,28,27,3,2,1,0,60424
2024-01,Iowa,3705,6379,2624,2550,278,100,5,0,0,0,27,22,1,51,12,2,0,0,5,1,0,0,0,0,15762
2024-01,Kansas,1322,5,5558,5445,740,409,0,4,1,0,406,214,8,89,7,4,0,0,4,11,2,2,1,0,14232
2024-01,Kentucky,672,296281,9398,7997,713,592,4,5,4,0,1309,707,3,41,3,0,0,0,14,6,5,0,0,0,317754
2024-01,Louisiana,1651,0,8989,7830,902,528,0,8,3,2,743,423,16,0,0,0,0,0,12,12,3,0,0,0,21122
2024-01,Maine,459,18,3631,3064,410,240,1,1,0,0,46,37,1,24,12,3,0,0,2,2,0,0,0,0,7951
2024-01,Mariana Islands,0,0,19,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2024-01,Maryland,10942,50,8982,5789,141,3,0,0,0,2,130,82,3,94,22,9,0,0,0,33,1,0,1,0,26284
2024-01,Massachusetts,12744,0,5128,2899,1835,297,1,0,0,1,9,17,2,3,0,1,0,0,42,27,10,1,1,0,23018
2024-01,Michigan,18138,5278,19181,14623,2357,886,2,1,1,1,19,183,14,117,14,2,0,0,33,25,2,2,2,0,60881
2024-01,Minnesota,12865,32695,9594,8479,1085,544,0,0,0,0,191,166,2,126,25,1,0,0,19,11,2,0,0,0,65805
2024-01,Mississippi,1969,0,6397,6114,522,354,0,3,1,1,1301,613,3,9,1,0,0,0,8,2,0,0,0,0,17298
2024-01,Missouri,1196,334,16496,14262,2140,1184,0,5,2,2,1116,545,19,377,30,2,0,0,36,23,5,3,2,0,37779
2024-01,Montana,1174,1,3180,3496,389,343,6,2,1,0,344,330,2,57,30,2,0,0,0,2,0,0,0,0,9359
2024-01,Nebraska,4222,272,156,1506,20,9,0,0,0,0,4,20,0,45,10,0,0,0,0,0,0,0,0,0,6264
2024-01,Nevada,2353,0,4959,2463,438,348,0,0,1,0,251,81,1,0,0,0,0,0,394,134,16,1,0,0,11440
2024-01,New Hampshire,1324,1,7984,3019,856,0,64,0,2,0,0,1,0,144,6,7,0,0,0,1,0,0,0,0,13409
2024-01,New Jersey,0,0,8849,4744,828,0,0,0,0,0,0,0,0,6,0,0,0,0,98,63,3,1,1,0,14593
2024-01,New Mexico,891,0,5848,3875,678,370,2,8,1,0,358,262,2,51,1,0,0,0,92,57,1,1,2,1,12501
2024-01,New York,3076,3069,10369,9827,1174,316,0,0,0,0,65,54,17,71,100,1,21,2,405,325,41,13,19,0,28965
2024-01,North Carolina,16910,489,23011,12349,1650,968,0,11,5,0,2078,827,20,936,115,2,0,1,33,8,1,0,1,1,59416
2024-01,North Dakota,511,7,1873,2336,170,119,0,1,0,0,47,70,3,9,2,0,0,0,2,1,0,0,0,0,5151
2024-01,Ohio,7381,989,22227,13738,2142,1151,0,2,2,0,1345,396,7,282,84,5,0,0,15,13,4,0,1,0,49784
2024-01,Oklahoma,2376,3,10888,8697,1524,865,0,12,9,0,1522,824,9,84,5,0,0,0,14,18,5,1,2,0,26858
2024-01,Oregon,5809,204,14246,10930,1906,19,2,0,0,0,6,1,0,199,63,2,0,0,448,392,42,0,0,0,34269
2024-01,Pennsylvania,29816,0,36000,18742,20,0,268,0,0,0,0,0,0,850,106,0,0,0,0,0,0,0,0,0,85802
2024-01,Puerto Rico,0,0,3073,329,42,48,0,6,0,0,41,4,0,0,0,0,0,0,831,67,5,2,0,0,4448
2024-01,Rhode Island,0,0,1102,716,94,175,0,0,0,0,0,2,0,27,23,10,0,0,13,5,0,1,0,0,2168
2024-01,South Carolina,8701,502,9788,6531,956,465,1,4,1,1,764,290,8,167,6,12,0,0,8,7,3,0,0,0,28215
2024-01,South Dakota,1025,1,1744,2487,190,133,0,1,0,0,79,74,0,5,3,0,0,0,12,18,4,0,0,0,5776
2024-01,Tennessee,4258,7368,24181,15999,1620,0,0,30,9,0,805,282,0,114,13,0,0,0,0,0,0,0,0,0,54679
2024-01,Texas,25128,0,54251,31636,5020,2858,2,24,11,3,6669,2378,83,287,14,0,0,0,48,27,9,1,4,0,128453
2024-01,Utah,10008,53050,4769,4164,812,2,0,1,7,0,222,174,0,265,46,45,0,0,0,0,0,0,0,0,73565
2024-01,Vermont,0,0,1323,1288,113,100,0,0,0,0,8,8,7,0,0,0,0,0,0,2,0,0,0,0,2849
2024-01,Virgin Islands,101,18,43,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,173
2024-01,Virginia,369,172,23151,15242,3738,0,0,0,0,0,0,0,0,495,58,1,0,0,0,0,0,0,0,0,43226
2024-01,Washington,16834,602,12397,5784,722,20,20,2,1,0,507,271,11,608,111,11,0,0,581,245,56,10,11,0,38804
2024-01,West Virginia,2224,109,4376,4578,343,305,5,1,2,0,611,465,0,14,2,2,0,0,7,5,1,0,0,0,13050
2024-01,Wisconsin,15489,753,13593,10720,1103,54,0,0,0,3,152,130,17,187,30,5,0,0,0,4,0,0,0,0,42240
2024-01,Wyoming,432,22,1952,1871,210,113,17,0,0,0,118,93,4,66,7,0,0,0,5,4,0,0,0,0,4914
2023-12,Alabama,11977,321,26421,25992,1830,1577,0,11,5,1,2307,1046,18,31,0,0,0,0,8,10,3,0,2,0,71560
2023-12,Alaska,210,5,3169,2883,407,256,0,0,0,0,102,68,1,15,10,0,0,0,1,0,0,0,0,0,7127
2023-12,Arizona,4012,167,23397,13620,2156,1362,0,12,1,0,1169,447,11,293,15,0,0,0,11,5,0,0,0,1,46679
2023-12,Arkansas,1525,214,9951,12848,728,610,2,5,7,0,1050,713,7,0,0,0,0,0,16,8,4,0,0,0,27688
2023-12,California,27120,12086,53470,31212,9519,0,0,0,0,0,823,486,123,1594,877,136,0,0,8765,3827,710,34,8,1,150791
2023-12,Colorado,6426,1,19200,14215,1866,2195,0,0,0,0,0,0,0,234,39,3,0,0,0,0,0,0,0,0,44179
2023-12,Connecticut,7545,615,6384,2701,284,0,0,0,0,0,0,0,0,0,0,0,0,0,81,62,1,0,0,0,17673
2023-12,Delaware,199,0,2640,1912,123,135,0,0,0,0,21,9,2,62,0,0,0,0,41,17,0,0,1,0,5162
2023-12,District of Columbia,1017,0,401,19,1,7,33,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1503
2023-12,Florida,10660,0,76431,39210,6048,4408,0,8,2,1,3908,923,10,1337,75,1,0,0,299,283,66,56,56,1,143783
2023-12,Georgia,11461,0,24940,20874,1426,1399,0,6,6,2,2112,827,30,90,8,0,0,0,22,18,0,0,0,1,63222
2023-12,Guam,0,0,180,74,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
2023-12,Hawaii,2522,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2526
2023-12,Idaho,3592,145,7748,7767,795,464,0,1,0,0,268,243,0,76,12,4,0,0,11,7,0,0,0,0,21133
2023-12,Illinois,187564,0,29734,16314,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234874
2023-12,Indiana,373,21300,26275,20345,2372,1467,0,4,4,2,864,318,23,57,1,0,0,0,44,29,6,1,2,0,73487
2023-12,Iowa,4315,5116,4155,5348,302,173,5,0,0,0,29,22,0,77,19,5,0,0,1,3,0,0,0,0,19570
2023-12,Kansas,887,4,8547,9755,906,626,0,0,4,0,441,233,4,68,4,0,0,0,6,6,2,0,0,0,21493
2023-12,Kentucky,660,296312,16058,16570,942,917,7,9,3,0,1407,774,2,33,4,0,0,0,27,31,6,0,1,0,333763
2023-12,Louisiana,1435,0,13941,16833,957,827,3,2,8,0,924,531,14,0,0,0,0,0,15,9,3,0,0,0,35502
2023-12,Maine,335,4,5264,5336,417,335,2,0,1,0,72,54,0,21,7,0,0,0,4,2,0,0,0,0,11854
2023-12,Mariana Islands,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2023-12,Maryland,6378,33,9535,8431,149,6,0,0,0,1,68,85,3,65,18,3,0,0,0,18,2,0,1,0,24796
2023-12,Massachusetts,9515,1,6010,3757,1888,381,4,0,0,0,9,12,0,1,2,0,0,0,41,21,10,1,1,0,21654
